t_s	x_mm	y_mm	z_mm	roll_rad	pitch_rad	yaw_rad	fx_N	fy_N	fz_N
30.210432	558.639821	145.668563	98.637611	0.000179	0.000769	1.569996	-15.580298	-13.372826	10.828758
30.230424	558.869291	145.877971	98.634736	0.000179	0.000769	1.569996	-11.306604	-9.396410	10.683229
30.250422	559.349647	146.245337	98.683839	0.000154	0.000661	1.569996	-13.462081	-10.592530	10.465574
30.270452	559.593625	146.398878	98.680716	0.000154	0.000661	1.569896	-18.099171	-11.310934	10.508404
30.290379	559.803666	146.596266	98.665531	0.000179	0.000769	1.569996	-22.391780	-14.796639	10.658092
30.310443	559.981674	146.773550	98.671540	0.000179	0.000769	1.569996	-18.258060	-12.793379	10.593398
30.330441	560.283762	146.963745	98.714067	0.000154	0.000661	1.569996	-14.777701	-12.128292	10.458364
30.350420	560.737527	147.314783	98.695078	0.000179	0.000769	1.569996	-15.781589	-15.367721	10.168381
30.370423	560.934650	147.504300	98.712807	0.000154	0.000661	1.569996	-14.399202	-13.463710	9.993108
30.390474	561.163693	147.713989	98.709091	0.000154	0.000661	1.569996	-10.028767	-8.731616	9.702564
30.410420	561.414409	147.871945	98.760665	0.000129	0.000553	1.569996	-12.109118	-8.956493	9.483444
30.430422	561.794879	148.242682	98.694918	0.000178	0.000769	1.569996	-12.023739	-8.544186	9.128036
30.450419	562.057842	148.408427	98.702827	0.000154	0.000661	1.569996	-13.255870	-9.578742	9.093340
30.470415	562.286674	148.618254	98.698674	0.000154	0.000661	1.569996	-10.393590	-9.192104	9.018167
30.490490	562.759081	148.981745	98.690091	0.000154	0.000661	1.569996	-13.139592	-10.384070	9.109900
30.510421	562.994712	149.196035	98.741240	0.000129	0.000553	1.569996	-13.931530	-11.566689	9.252351
30.530442	563.231358	149.345292	98.681140	0.000154	0.000661	1.569996	-11.285347	-9.656920	9.327586
30.550441	563.637366	149.732979	98.681505	0.000153	0.000661	1.569996	-11.978359	-9.633954	9.621661
30.570439	563.900121	149.898777	98.688703	0.000129	0.000553	1.569996	-13.375785	-9.540503	9.851858
30.590516	564.109354	150.096683	98.671864	0.000153	0.000661	1.569996	-11.127716	-9.868495	9.969570
30.610443	564.372061	150.262487	98.678877	0.000129	0.000553	1.569896	-12.274765	-11.161969	10.144772
30.630419	564.600459	150.472593	98.673826	0.000129	0.000553	1.569996	-10.086142	-8.922889	10.215907
30.650470	565.052937	150.824257	98.651476	0.000153	0.000661	1.569996	-18.374622	-12.667179	10.693296
30.670419	565.281200	151.034450	98.646148	0.000153	0.000661	1.569996	-19.607702	-12.076396	10.977086
30.690420	565.490165	151.232522	98.628758	0.000178	0.000769	1.569996	-16.897062	-9.969948	11.049637
30.710460	565.961592	151.596492	98.617643	0.000177	0.000769	1.569996	-10.132218	-7.245952	10.942873
30.730442	566.196603	151.811191	98.667919	0.000153	0.000661	1.569996	-7.440681	-4.587459	10.685436
30.750419	566.674746	152.179650	98.712339	0.000129	0.000553	1.569996	-9.570507	-5.062453	10.261902
30.770457	566.832352	152.345587	98.704458	0.000153	0.000661	1.569996	-13.028153	-8.544822	10.169801
30.790448	567.075497	152.499317	98.698475	0.000153	0.000661	1.569996	-16.766997	-12.278210	10.159151
30.810437	567.315519	152.690535	98.692401	0.000044	0.000686	1.569996	-12.884164	-11.995268	10.072638
30.830420	567.539377	152.832102	98.674264	0.000069	0.000794	1.569896	-8.927458	-9.884027	9.883486
30.850442	567.989645	153.276753	98.717846	0.000153	0.000661	1.569996	-9.694261	-5.802697	9.522967
30.870407	568.232662	153.430504	98.711431	0.000153	0.000661	1.569896	-9.733951	-7.471374	9.404354
30.890467	568.460300	153.641091	98.704924	0.000153	0.000661	1.569996	-8.610982	-6.380361	9.265980
30.910421	568.911588	153.993308	98.679664	0.000177	0.000770	1.569996	-21.821791	-13.088275	9.845864
30.930430	569.146018	154.208366	98.729217	0.000152	0.000661	1.569996	-16.658845	-11.938792	10.011944
30.950442	569.394149	154.338525	98.666007	0.000068	0.000794	1.569896	-12.128779	-11.352048	10.081053
30.970424	569.797909	154.727691	98.662289	0.000068	0.000794	1.569996	-12.510658	-11.463293	10.307852
30.990419	570.066877	154.898049	98.723579	0.000020	0.000577	1.569896	-9.259052	-11.054195	10.209274
31.010420	570.274934	155.096677	98.704416	0.000044	0.000686	1.569996	-12.915166	-12.224832	10.257676
31.030455	570.681712	155.448230	98.700151	0.000152	0.000661	1.569996	-13.524306	-8.319716	10.288421
31.050419	570.908864	155.659119	98.692709	0.000152	0.000661	1.569996	-12.640771	-7.989550	10.201732
31.070442	571.135963	155.870046	98.685174	0.000152	0.000661	1.569996	-13.283566	-9.088159	10.134321
31.090441	571.551209	156.240459	98.680314	0.000044	0.000686	1.569996	-7.064673	-8.749530	9.862479
31.110464	571.551209	156.240459	98.680314	0.000044	0.000686	1.569996	-12.547906	-15.761231	9.981963
31.130442	571.992755	156.654760	98.709370	0.000043	0.000686	1.569896	-13.428102	-16.122096	10.049817
31.150416	572.203907	156.923085	98.701428	0.000043	0.000686	1.569996	-11.046094	-13.764305	10.009082
31.170434	572.543301	157.299952	98.706446	0.000152	0.000661	1.569996	-16.704964	-10.267464	10.163921
31.190421	572.719034	157.478825	98.708882	0.000151	0.000661	1.569996	-16.159208	-9.768776	10.158884
31.210420	572.945658	157.690086	98.700645	0.000151	0.000662	1.569996	-15.164300	-10.958033	10.112317
31.230443	573.344223	158.118483	98.694566	0.000043	0.000686	1.569996	-5.511004	-7.758971	9.822619
31.250466	573.519765	158.297500	98.696766	0.000043	0.000686	1.569996	-6.917152	-10.683812	9.723253
31.270420	573.746168	158.508923	98.688210	0.000043	0.000686	1.569996	-10.923308	-12.439079	9.707511
31.290493	574.186527	158.924060	98.715825	0.000042	0.000686	1.569896	-15.047539	-13.699206	9.910733
31.310458	574.345973	159.160639	98.717794	0.000042	0.000686	1.569996	-16.195832	-12.140375	10.027269
31.330444	574.572148	159.372225	98.708923	0.000042	0.000686	1.569996	-15.530890	-13.429080	10.132733
31.350424	574.973474	159.763103	98.701743	0.000042	0.000686	1.569996	-12.089957	-12.447597	10.240758
31.370419	575.148639	159.942390	98.703478	0.000042	0.000686	1.569996	-11.521955	-14.225160	10.292220
31.390496	575.374611	160.154113	98.694287	0.000042	0.000686	1.569996	-9.858075	-13.867419	10.236344
31.410408	575.759501	160.602830	98.686553	0.000042	0.000686	1.569996	-9.668067	-13.718949	10.123542
31.430439	575.992209	160.819089	98.734320	0.000018	0.000577	1.569996	-8.562685	-10.035309	10.002050
31.450420	576.141028	160.981898	98.666572	0.000066	0.000794	1.569996	-12.057216	-9.381838	9.983549
31.470425	576.599278	161.410177	98.704563	0.000042	0.000686	1.569996	-17.501282	-14.898197	10.139103
31.490438	576.774065	161.589733	98.705832	0.000041	0.000686	1.569996	-15.082343	-13.497283	10.175216
31.510388	577.225088	162.013808	98.686090	0.000041	0.000686	1.569896	-9.379821	-12.183086	9.975311
31.530508	577.399739	162.193459	98.687174	0.000041	0.000686	1.569896	-8.493844	-12.406123	9.852709
31.550469	577.558108	162.430895	98.688209	0.000041	0.000686	1.569996	-7.759270	-10.406378	9.707280
31.570440	577.790330	162.647490	98.735506	0.000017	0.000577	1.569996	-7.674003	-6.714790	9.577672
31.590371	577.996413	162.847443	98.713327	0.000041	0.000686	1.569996	-12.526260	-7.922936	9.630860
31.610420	578.396027	163.239514	98.703832	0.000041	0.000686	1.569996	-17.754015	-15.684683	10.085891
31.630427	578.621131	163.451830	98.693373	0.000041	0.000686	1.569996	-15.902775	-14.458966	10.230571
31.650420	578.827008	163.651911	98.670853	0.000064	0.000794	1.569896	-13.204567	-14.947280	10.355215
31.670420	579.209821	164.102164	98.660762	0.000064	0.000794	1.569996	-12.373790	-15.685668	10.401550
31.690431	579.383985	164.282158	98.661263	0.000064	0.000794	1.569996	-12.197848	-13.487936	10.351248
31.710489	579.615716	164.499090	98.708072	0.000040	0.000686	1.569996	-11.620670	-10.771551	10.257194
31.730456	580.014513	164.891721	98.697479	0.000040	0.000686	1.569996	-15.192711	-10.504162	10.191602
31.750479	580.169335	165.059553	98.685798	0.000064	0.000794	1.569996	-15.657780	-12.800047	10.150202
31.770420	580.393956	165.272193	98.674639	0.000064	0.000794	1.569996	-13.227637	-12.359554	10.080732
31.790512	580.799273	165.669506	98.721322	0.000040	0.000686	1.569896	-9.566771	-12.974951	9.957921
31.810369	580.973079	165.849745	98.721400	0.000040	0.000686	1.569896	-9.427903	-13.921533	9.885204
31.830419	581.180885	166.120640	98.709950	0.000040	0.000686	1.569996	-9.150363	-12.544463	9.809471
31.850444	581.578875	166.513822	98.698301	0.000040	0.000686	1.569996	-11.411020	-8.636770	9.654258
31.870462	581.790857	166.718851	98.732590	0.000040	0.000686	1.569996	-15.287746	-11.567042	9.834914
31.890666	582.181654	167.107793	98.662545	0.000063	0.000794	1.569996	-9.615109	-14.218007	9.974072
31.910448	582.355126	167.288262	98.662204	0.000063	0.000794	1.569996	-5.875872	-12.137458	9.937076
31.930420	582.586055	167.505730	98.708246	0.000039	0.000686	1.569996	-7.696978	-13.365358	9.880859
31.950419	583.033951	167.931899	98.683989	0.000039	0.000686	1.569996	-8.154192	-9.731514	9.690337
31.970419	583.264711	168.149472	98.729872	0.000016	0.000577	1.569996	-8.511195	-8.744566	9.654126
31.990421	583.452542	168.408673	98.705570	0.000039	0.000686	1.569996	-10.336414	-8.648066	9.657833
32.010446	583.899955	168.835161	98.680637	0.000039	0.000686	1.569996	-16.253219	-15.062630	10.061694
32.030421	583.899955	168.835161	98.680637	0.000039	0.000686	1.569996	-16.253219	-15.062630	10.061694
32.050420	584.055912	169.282093	98.668032	0.000038	0.000686	1.569996	1.525560	-12.251154	9.957878
32.070419	584.017436	169.438180	98.668036	-0.000070	0.000709	1.569896	3.377724	-13.725110	9.826855
32.090420	583.882135	169.697550	98.679821	-0.000071	0.000709	1.569896	0.979479	-11.472603	9.695912
32.110408	583.596834	170.137347	98.727112	-0.000095	0.000601	1.569796	5.023919	-6.568701	9.383329
32.130443	583.422980	170.371659	98.704373	-0.000095	0.000601	1.569896	5.808534	-6.794206	9.233635
32.150452	583.272970	170.551972	98.739852	-0.000118	0.000492	1.569796	7.538622	-9.820600	9.084010
32.170420	582.925034	170.992957	98.740573	-0.000227	0.000515	1.569796	4.715661	-12.379006	9.011039
32.190493	582.748888	171.156073	98.705832	-0.000205	0.000623	1.569696	6.339945	-14.826757	9.039057
32.210478	582.574642	171.389747	98.683065	-0.000205	0.000623	1.569696	8.530971	-16.661501	9.074032
32.230406	582.232743	171.861176	98.695678	-0.000228	0.000514	1.569796	7.240533	-8.766832	9.067375
32.250419	582.033587	172.105542	98.719057	-0.000120	0.000491	1.569896	5.401391	-7.908106	9.106348
32.270402	581.713975	172.494463	98.673472	-0.000229	0.000514	1.569796	10.080096	-12.465116	9.347168
32.290419	581.537438	172.656724	98.638700	-0.000207	0.000623	1.569796	11.516006	-16.081216	9.489277
32.310421	581.369470	172.893984	98.673998	-0.000230	0.000514	1.569796	8.532464	-13.342468	9.590069
32.330423	581.074979	173.326049	98.662834	-0.000230	0.000514	1.569796	5.728532	-9.551613	9.788907
32.350458	580.911594	173.523879	98.698081	-0.000144	0.000382	1.569796	6.502423	-9.018494	9.878483
32.370421	580.717417	173.743648	98.663274	-0.000122	0.000491	1.569796	4.832297	-7.696232	9.956271
32.390484	580.372091	174.141741	98.663669	-0.000122	0.000491	1.569796	6.143228	-9.173806	10.106278
32.410444	580.209226	174.354636	98.640830	-0.000231	0.000513	1.569896	7.908423	-10.993933	10.145927
32.430446	580.063743	174.509403	98.617991	-0.000340	0.000535	1.569796	14.837411	-16.984788	10.141883
32.450454	579.700436	174.964524	98.618310	-0.000341	0.000535	1.569796	15.612940	-16.328146	10.131062
32.470422	579.517533	175.148868	98.641445	-0.000232	0.000513	1.569796	11.933234	-13.473249	10.151185
32.490443	579.392334	175.386374	98.653016	-0.000341	0.000534	1.569796	9.759681	-14.102624	10.206054
32.510429	579.050927	175.743592	98.653223	-0.000233	0.000512	1.569696	5.251036	-12.332962	10.295742
32.530484	578.912889	175.999757	98.664762	-0.000233	0.000512	1.569796	6.857395	-10.252032	10.261041
32.550420	578.679862	176.192619	98.595461	-0.000212	0.000621	1.569796	7.996726	-11.432372	10.223187
32.570472	578.352415	176.573428	98.653513	-0.000343	0.000534	1.569696	11.068688	-17.037963	10.156858
32.590458	578.201376	176.848065	98.665007	-0.000234	0.000512	1.569796	13.094316	-15.843827	10.075092
32.610421	578.031754	177.082872	98.699971	-0.000256	0.000403	1.569796	13.365928	-12.514716	10.019351
32.630419	577.684264	177.477096	98.699983	-0.000256	0.000402	1.569796	9.095689	-13.226669	9.991849
32.650419	577.506452	177.636524	98.665055	-0.000235	0.000511	1.569796	9.586383	-13.250020	9.941460
32.670469	577.208566	178.063597	98.653556	-0.000235	0.000511	1.569796	5.422054	-9.552723	9.916897
32.690420	577.208566	178.063597	98.653556	-0.000235	0.000511	1.569796	5.422054	-9.552723	9.916897
32.710467	576.842597	178.514335	98.653474	-0.000236	0.000511	1.569696	9.944241	-17.485118	9.939854
32.730453	576.596741	178.697181	98.629949	-0.000215	0.000620	1.569696	10.668050	-18.341929	9.941315
32.750440	576.439131	178.911969	98.664762	-0.000345	0.000532	1.569696	10.850528	-15.876011	9.940747
32.770422	576.072542	179.361545	98.664562	-0.000346	0.000531	1.569796	11.159956	-13.468862	9.915561
32.790455	575.895148	179.590203	98.641555	-0.000346	0.000531	1.569796	12.939798	-16.935372	9.881465
32.810448	575.705619	179.810558	98.664313	-0.000346	0.000531	1.569796	12.167811	-15.176138	9.839275
32.830444	575.496443	180.044987	98.629310	-0.000217	0.000619	1.569796	9.595119	-13.975539	9.838512
32.850441	575.325575	180.277831	98.664006	-0.000238	0.000510	1.569796	8.287888	-15.473710	9.894943
32.870452	574.970775	180.706899	98.663666	-0.000348	0.000530	1.569696	10.919514	-19.981654	9.969795
32.890490	574.774063	180.921912	98.628644	-0.000327	0.000639	1.569696	10.120173	-19.313588	10.014283
32.910420	574.571909	181.230480	98.663260	-0.000239	0.000509	1.569796	9.318992	-13.864282	10.023909
32.930418	574.411945	181.400572	98.640199	-0.000239	0.000509	1.569796	11.186249	-13.520501	10.026376
32.950419	574.221760	181.619773	98.662812	-0.000239	0.000509	1.569796	11.186249	-13.520501	10.026376
32.970420	573.809578	182.008508	98.615980	-0.000329	0.000639	1.569796	9.295566	-16.673679	10.059367
32.990419	573.692965	182.235593	98.639227	-0.000240	0.000509	1.569796	8.941800	-16.376141	10.070954
33.010441	573.515360	182.435478	98.661776	-0.000350	0.000529	1.569696	12.134800	-18.808345	10.037985
33.030419	573.164452	182.823274	98.661179	-0.000350	0.000529	1.569696	11.817665	-14.963081	9.868905
33.050442	572.972841	183.068505	98.638056	-0.000241	0.000508	1.569796	9.682794	-11.384675	9.824905
33.070468	572.639869	183.398277	98.637396	-0.000242	0.000508	1.569796	8.917515	-11.616409	9.869194
33.090420	572.467330	183.558870	98.659829	-0.000242	0.000508	1.569896	16.115559	-12.602277	9.818129
33.110508	572.263059	183.557624	98.671061	-0.000262	0.000399	1.569796	17.441978	-6.247271	9.681454
33.130423	571.822524	183.490536	98.669415	-0.000153	0.000379	1.569996	9.326081	2.776496	9.546111
33.150410	571.679625	183.419425	98.714832	-0.000063	0.000250	1.569996	8.352904	6.247637	9.535353
33.170459	571.455360	183.194603	98.667573	-0.000043	0.000359	1.569996	6.852246	6.709567	9.560675
33.190424	571.088099	182.898714	98.665535	0.000066	0.000339	1.570096	3.625180	2.801196	9.721210
33.210422	570.920035	182.712880	98.664442	0.000066	0.000339	1.569996	4.270811	3.844215	9.778779
33.230459	570.702338	182.492826	98.674344	0.000066	0.000339	1.569996	7.252638	5.682898	9.788347
33.250420	570.310148	182.152361	98.637574	0.000066	0.000339	1.569996	7.048621	5.576964	9.903512
33.270419	570.141921	181.966627	98.636269	0.000066	0.000339	1.569996	6.523806	6.238071	9.963517
33.290378	569.962222	181.842577	98.692149	0.000046	0.000230	1.570096	6.201631	7.508037	9.984916
33.310428	569.569222	181.432313	98.642985	0.000066	0.000339	1.569996	7.422246	7.509580	9.996907
33.330492	569.382710	181.303616	98.641463	0.000066	0.000339	1.570096	4.870010	5.081023	10.066652
33.350421	569.164672	181.083751	98.650779	0.000066	0.000339	1.569996	2.676666	3.794042	10.149564
33.370414	568.809644	180.769472	98.647450	0.000066	0.000339	1.569996	9.640861	6.597372	10.115974
33.390419	568.641122	180.583916	98.645711	0.000066	0.000339	1.569996	8.264302	5.865202	10.114009
33.410478	568.236271	180.235485	98.652876	0.000066	0.000339	1.569996	5.913793	7.313778	10.175651
33.430442	568.049627	180.106806	98.650970	0.000066	0.000339	1.570096	4.191111	6.457416	10.186465
33.450441	567.880967	179.921333	98.649014	0.000066	0.000339	1.570096	5.354384	7.718825	10.177844
33.470413	567.475889	179.572991	98.655666	0.000066	0.000339	1.570096	4.333304	5.078406	10.114027
33.490437	567.307115	179.387588	98.653543	0.000066	0.000339	1.570096	2.357124	3.366809	10.140236
33.510441	567.120375	179.258926	98.651370	0.000066	0.000339	1.570096	3.266848	3.418403	10.139691
33.530425	566.732958	178.854002	98.657510	0.000066	0.000339	1.569996	6.269296	5.390713	10.058870
33.550423	566.546158	178.725353	98.655170	0.000067	0.000339	1.570096	6.412048	7.550813	9.970948
33.570443	566.327500	178.505837	98.663373	0.000067	0.000339	1.570096	5.574363	6.662490	9.908206
33.590482	565.921924	178.157717	98.668958	0.000067	0.000339	1.570096	7.245399	6.505716	9.816045
33.610445	565.921924	178.157717	98.668958	0.000067	0.000339	1.570096	7.245399	6.505716	9.816045
33.630443	565.552757	177.765991	98.686245	0.000046	0.000230	1.569996	7.948862	6.940269	9.747273
33.650443	565.309345	177.598498	98.637397	0.000067	0.000339	1.570096	7.705831	5.334571	9.777361
33.670399	565.146912	177.418002	98.691275	0.000047	0.000230	1.569996	9.505308	5.477550	9.757299
33.690420	564.740949	177.070059	98.696028	0.000047	0.000230	1.570096	5.875288	5.258637	9.852482
33.710399	564.515133	176.846124	98.646963	0.000067	0.000339	1.570096	4.988032	4.149830	9.931262
33.730420	564.345780	176.661081	98.643990	0.000067	0.000339	1.569996	5.696467	4.511785	9.980460
33.750419	563.939548	176.313272	98.648239	0.000067	0.000339	1.570096	5.800820	5.329797	10.022557
33.770420	563.770081	176.128301	98.645098	0.000067	0.000339	1.570096	7.712564	6.663105	9.997319
33.790389	563.381237	175.724245	98.648952	0.000067	0.000339	1.569996	3.926694	4.945918	10.051427
33.810442	563.194082	175.595683	98.645644	0.000067	0.000339	1.570096	5.789701	5.950835	10.034592
33.830443	563.031223	175.415456	98.698628	0.000047	0.000230	1.570096	7.763661	7.106991	10.035819
33.850420	562.567978	175.029029	98.655827	0.000067	0.000339	1.570096	6.253749	5.465022	10.024897
33.870421	562.398238	174.844233	98.652284	0.000067	0.000339	1.570096	5.235031	4.752993	10.036904
33.890506	562.228456	174.659466	98.648690	0.000067	0.000339	1.569996	7.133568	7.804659	10.007440
33.910474	561.991363	174.496739	98.655187	0.000067	0.000339	1.570096	6.184359	6.569954	10.013302
33.930465	561.771684	174.277825	98.661591	0.000067	0.000339	1.570096	6.830849	6.236315	10.017883
33.950444	561.450610	173.921343	98.665963	0.000047	0.000230	1.569996	10.442743	7.653813	9.952993
33.970412	561.251248	173.784600	98.706218	0.000047	0.000230	1.570096	8.185845	6.545181	9.937175
33.990422	561.043399	173.574026	98.668193	0.000047	0.000230	1.569996	7.405320	7.420279	9.880872
34.010443	560.617303	173.213888	98.658166	0.000067	0.000339	1.570096	2.928765	2.642704	9.919420
34.030420	560.447178	173.029341	98.654052	0.000067	0.000339	1.570096	6.615692	6.117541	9.911013
34.050419	560.283779	172.849460	98.705875	0.000047	0.000230	1.569996	8.146836	8.129204	9.868784
34.070422	559.888203	172.510554	98.663306	0.000047	0.000230	1.570096	9.552419	8.456589	9.792505
34.090400	559.724692	172.330742	98.714890	0.000027	0.000120	1.570096	11.263700	7.303828	9.815643
34.110448	559.497718	172.107520	98.664466	0.000047	0.000230	1.569996	10.802501	6.022542	9.842365
34.130421	559.088265	171.691758	98.653370	0.000067	0.000339	1.570096	5.684992	5.323907	10.068194
34.150434	558.917810	171.507434	98.648803	0.000067	0.000339	1.570096	6.359133	4.723902	10.141874
34.170508	558.576776	171.138874	98.639520	0.000068	0.000339	1.570096	6.794884	7.230334	10.196125
34.190419	558.406197	170.954637	98.634803	0.000068	0.000339	1.570096	6.464232	8.295425	10.171444
34.210444	558.242348	170.775061	98.685756	0.000047	0.000230	1.570096	7.649845	9.417163	10.126707
34.230499	557.900985	170.406731	98.676028	0.000047	0.000230	1.570096	11.016039	7.681561	10.014706
34.250419	557.730242	170.222610	98.671089	0.000047	0.000230	1.570096	11.672327	7.605656	9.944227
34.270419	557.507706	169.935796	98.663778	0.000068	0.000339	1.569996	6.625091	5.322651	9.961059
34.290758	557.165962	169.567743	98.653615	0.000068	0.000339	1.569996	5.577324	5.998229	9.939226
34.310441	556.995029	169.383761	98.648458	0.000068	0.000339	1.569996	3.417543	3.859780	9.988560
34.330441	556.774070	169.165692	98.652829	0.000068	0.000339	1.570096	4.992778	7.376838	9.958607
34.350411	556.431985	168.797879	98.642231	0.000068	0.000339	1.570096	7.362149	7.998142	9.862343
34.370439	556.267658	168.618638	98.692313	0.000047	0.000230	1.570096	7.205004	6.884401	9.888603
34.390403	556.039728	168.396080	98.640932	0.000068	0.000339	1.570096	6.305099	5.479767	9.941704
34.410420	555.875314	168.216900	98.690844	0.000047	0.000230	1.570096	5.881955	4.227071	9.976142
34.430443	555.664079	167.938845	98.639354	0.000068	0.000339	1.569996	5.224606	4.168028	10.007748
34.450419	555.328223	167.576049	98.683414	0.000048	0.000230	1.569996	6.057201	4.702814	10.067581
34.470491	555.100020	167.353685	98.631771	0.000068	0.000339	1.569996	5.591108	5.767994	10.070485
34.490419	554.859732	167.123166	98.623387	0.000089	0.000448	1.570096	3.979304	5.513864	10.100662
34.510585	554.523526	166.760621	98.666871	0.000068	0.000339	1.570096	5.235292	6.046940	10.119471
34.530446	554.311770	166.482967	98.615012	0.000089	0.000448	1.569996	5.082233	6.347586	10.114821
34.550451	553.925190	166.086578	98.667347	0.000068	0.000339	1.569996	7.658346	5.946610	10.032142
34.570418	553.803570	165.937207	98.651948	0.000069	0.000339	1.569996	3.364340	3.884567	10.044056
34.590434	553.638611	165.758418	98.700868	0.000048	0.000229	1.570096	3.908799	5.378938	10.062379
34.610421	553.238113	165.353052	98.642430	0.000069	0.000339	1.570096	4.098673	8.467050	10.016139
34.630465	553.066241	165.169744	98.636076	0.000069	0.000339	1.570096	5.897661	9.159784	9.949147
34.650452	552.882290	164.978288	98.672701	0.000069	0.000339	1.570096	6.262313	8.193490	9.876619
34.670409	552.488213	164.577792	98.668803	0.000069	0.000339	1.570096	5.502368	7.601786	9.850890
34.690423	552.316173	164.394607	98.662209	0.000069	0.000339	1.570096	6.603620	5.955852	9.859838
34.710428	552.144092	164.211452	98.655564	0.000069	0.000339	1.570096	7.862868	5.835693	9.836641
34.730449	551.749656	163.811212	98.651151	0.000069	0.000339	1.570096	3.628568	7.063176	9.908877
34.750391	551.577447	163.628149	98.644339	0.000069	0.000338	1.570096	3.442590	6.775155	9.937091
34.770445	551.428331	163.394577	98.692289	0.000048	0.000229	1.569996	4.600642	7.061347	9.935284
34.790489	551.026704	162.990032	98.632549	0.000069	0.000338	1.570096	8.021275	11.624348	9.732906
34.810418	550.861102	162.811710	98.680256	0.000048	0.000229	1.570096	5.623054	7.992006	9.802732
34.830494	550.688668	162.628816	98.673153	0.000048	0.000229	1.570096	8.393349	7.435259	9.841843
34.850444	550.243271	162.195144	98.676515	0.000048	0.000229	1.570096	8.561840	6.359821	9.885290
34.870420	550.070704	162.012346	98.669226	0.000048	0.000229	1.570096	8.694164	8.636110	9.898664
34.890419	549.898097	161.829578	98.661887	0.000048	0.000229	1.570096	6.408590	9.092165	9.952556
34.910419	549.505927	161.394057	98.655837	0.000157	0.000208	1.570096	10.110852	13.886213	9.922079
34.930422	549.333177	161.211400	98.648329	0.000157	0.000208	1.570096	10.573756	13.620080	9.889286
34.950419	549.211315	161.035732	98.674569	0.000048	0.000229	1.570096	5.733410	7.042164	9.964509
34.970394	548.988239	160.819175	98.675674	0.000048	0.000229	1.570096	6.800428	5.986179	10.068652
34.990448	548.642452	160.454071	98.660264	0.000048	0.000229	1.570096	9.704055	7.205675	10.085481
35.010432	548.476295	160.276155	98.706906	0.000027	0.000120	1.570096	10.010195	9.123550	10.046745
35.030401	548.246232	160.055144	98.653292	0.000049	0.000229	1.570096	7.536488	9.802950	10.071478
35.050473	547.904014	159.627356	98.679812	0.000049	0.000229	1.570096	5.579447	9.610199	10.100665
35.070422	547.730875	159.444992	98.671791	0.000049	0.000229	1.570096	5.131942	8.661479	10.130243
35.090465	547.557696	159.262658	98.663720	0.000049	0.000229	1.570096	7.722494	7.707477	10.104095
35.110420	547.142038	158.851439	98.643965	0.000070	0.000338	1.570096	6.824159	5.759739	10.120072
35.130419	546.802189	158.491577	98.681638	0.000049	0.000229	1.569996	10.065266	6.354979	10.024999
35.150443	546.628804	158.309398	98.673276	0.000049	0.000229	1.569996	10.673945	8.685240	9.941468
35.170443	546.405046	158.093345	98.673296	0.000049	0.000229	1.569996	6.897019	6.891757	9.963744
35.190389	546.030215	157.775620	98.698409	0.000049	0.000229	1.570096	5.571744	5.928703	9.986444
35.210391	545.856682	157.593550	98.689805	0.000049	0.000229	1.569996	8.566694	7.043034	9.982966
35.230488	545.617016	157.432176	98.689499	0.000049	0.000229	1.570096	11.841717	8.030940	9.922799
35.250440	545.162248	156.995789	98.634616	0.000070	0.000338	1.569996	4.878146	3.180081	10.038852
35.270479	544.979678	156.872913	98.679751	0.000049	0.000229	1.569996	6.718483	3.887792	10.064389
35.290404	544.547306	156.516921	98.658144	0.000070	0.000338	1.570096	8.150154	5.799226	10.071526
35.310419	544.373525	156.335027	98.649118	0.000070	0.000338	1.569996	4.798055	5.021019	10.112217
35.330420	544.190892	156.212161	98.693913	0.000049	0.000229	1.570096	6.566125	6.567838	10.122392
35.350427	543.777194	155.868983	98.683717	0.000049	0.000229	1.570096	5.820055	5.415834	10.169996
35.370421	543.584401	155.674479	98.662471	0.000070	0.000338	1.569996	4.446086	3.672205	10.231729
35.390484	543.344503	155.513159	98.661264	0.000070	0.000338	1.570096	3.163382	2.571050	10.288523
35.410420	543.170527	155.331404	98.651878	0.000070	0.000338	1.569996	5.111166	3.471573	10.282030
35.430557	542.712943	154.959075	98.702735	0.000049	0.000229	1.569996	10.035807	7.903956	10.068083
35.450419	542.488440	154.743520	98.701153	0.000049	0.000229	1.569996	7.489261	6.653689	10.003269
35.470441	542.017036	154.362151	98.644111	0.000070	0.000338	1.569996	5.388416	4.937472	9.957439
35.490480	541.815329	154.226629	98.675932	0.000070	0.000338	1.570096	5.567796	5.671738	9.890543
35.510422	541.590669	154.011178	98.674003	0.000070	0.000338	1.569996	7.370394	5.606847	9.821012
35.530531	541.176277	153.668377	98.661996	0.000070	0.000338	1.569996	10.291436	6.580265	9.711970
35.550513	541.001939	153.486885	98.651960	0.000070	0.000338	1.569996	8.343598	5.106779	9.704703
35.570441	540.819039	153.364079	98.695321	0.000049	0.000229	1.569996	5.092857	3.571462	9.770124
35.590407	540.385549	153.008703	98.670767	0.000071	0.000338	1.570096	6.718224	4.442672	9.860797
35.610420	540.211084	152.827304	98.660489	0.000071	0.000338	1.569996	7.130758	6.094251	9.889074
35.630419	539.989743	152.678751	98.669892	0.000049	0.000229	1.570096	7.313141	7.854541	9.891391
35.650448	539.578080	152.274104	98.698071	0.000049	0.000229	1.569996	6.925275	6.092176	9.805555
